payment_id,order_id,payment_status,payment_method
pay_ord_user_0602_01,ord_user_0602_01,Success,Apple Pay
pay_ord_user_0602_02,ord_user_0602_02,Success,Cash
pay_ord_user_0602_03,ord_user_0602_03,Success,Credit Card
pay_ord_user_0603_00,ord_user_0603_00,Success,Apple Pay
pay_ord_user_0603_01,ord_user_0603_01,Success,Apple Pay
pay_ord_user_0604_00,ord_user_0604_00,Success,Cash
pay_ord_user_0604_01,ord_user_0604_01,Success,Apple Pay
pay_ord_user_0604_02,ord_user_0604_02,Success,Cash
pay_ord_user_0604_03,ord_user_0604_03,Success,Credit Card
pay_ord_user_0605_00,ord_user_0605_00,Success,Apple Pay
pay_ord_user_0605_01,ord_user_0605_01,Success,Credit Card
pay_ord_user_0605_02,ord_user_0605_02,Success,Credit Card
pay_ord_user_0606_00,ord_user_0606_00,Success,Credit Card
pay_ord_user_0606_01,ord_user_0606_01,Success,Apple Pay
pay_ord_user_0606_02,ord_user_0606_02,Success,Credit Card
pay_ord_user_0606_03,ord_user_0606_03,Success,Credit Card
pay_ord_user_0607_00,ord_user_0607_00,Success,Apple Pay
pay_ord_user_0607_01,ord_user_0607_01,Success,Apple Pay
pay_ord_user_0607_02,ord_user_0607_02,Success,Credit Card
pay_ord_user_0608_00,ord_user_0608_00,Failed,Credit Card
pay_ord_user_0608_01,ord_user_0608_01,Success,Credit Card
pay_ord_user_0608_02,ord_user_0608_02,Success,Cash
pay_ord_user_0608_03,ord_user_0608_03,Success,Google Pay
pay_ord_user_0608_04,ord_user_0608_04,Success,Cash
pay_ord_user_0608_05,ord_user_0608_05,Success,Apple Pay
pay_ord_user_0609_00,ord_user_0609_00,Success,Apple Pay
pay_ord_user_0609_01,ord_user_0609_01,Success,Apple Pay
pay_ord_user_0610_00,ord_user_0610_00,Success,Cash
pay_ord_user_0610_01,ord_user_0610_01,Success,Cash
pay_ord_user_0610_02,ord_user_0610_02,Success,Credit Card
pay_ord_user_0611_00,ord_user_0611_00,Success,Google Pay
pay_ord_user_0611_01,ord_user_0611_01,Success,Cash
pay_ord_user_0611_02,ord_user_0611_02,Success,Cash
pay_ord_user_0612_00,ord_user_0612_00,Success,Google Pay
pay_ord_user_0612_01,ord_user_0612_01,Success,Cash
pay_ord_user_0612_02,ord_user_0612_02,Success,Apple Pay
pay_ord_user_0612_03,ord_user_0612_03,Success,Google Pay
pay_ord_user_0613_00,ord_user_0613_00,Success,Cash
pay_ord_user_0613_01,ord_user_0613_01,Success,Google Pay
pay_ord_user_0613_02,ord_user_0613_02,Success,Credit Card
pay_ord_user_0613_03,ord_user_0613_03,Success,Credit Card
pay_ord_user_0614_00,ord_user_0614_00,Success,Apple Pay
pay_ord_user_0614_01,ord_user_0614_01,Success,Credit Card
pay_ord_user_0614_02,ord_user_0614_02,Success,Apple Pay
pay_ord_user_0614_03,ord_user_0614_03,Success,Google Pay
pay_ord_user_0614_04,ord_user_0614_04,Success,Credit Card
pay_ord_user_0614_05,ord_user_0614_05,Success,Google Pay
pay_ord_user_0614_06,ord_user_0614_06,Success,Cash
pay_ord_user_0615_00,ord_user_0615_00,Success,Google Pay
pay_ord_user_0615_01,ord_user_0615_01,Success,Cash
pay_ord_user_0615_02,ord_user_0615_02,Success,Cash
pay_ord_user_0616_00,ord_user_0616_00,Success,Apple Pay
pay_ord_user_0616_01,ord_user_0616_01,Success,Cash
pay_ord_user_0616_02,ord_user_0616_02,Success,Google Pay
pay_ord_user_0616_03,ord_user_0616_03,Success,Cash
pay_ord_user_0617_00,ord_user_0617_00,Success,Apple Pay
pay_ord_user_0617_01,ord_user_0617_01,Success,Credit Card
pay_ord_user_0617_02,ord_user_0617_02,Success,Apple Pay
pay_ord_user_0617_03,ord_user_0617_03,Success,Credit Card
pay_ord_user_0617_04,ord_user_0617_04,Success,Apple Pay
pay_ord_user_0617_05,ord_user_0617_05,Success,Credit Card
pay_ord_user_0618_00,ord_user_0618_00,Success,Apple Pay
pay_ord_user_0619_00,ord_user_0619_00,Success,Credit Card
pay_ord_user_0619_01,ord_user_0619_01,Success,Credit Card
pay_ord_user_0619_02,ord_user_0619_02,Success,Google Pay
pay_ord_user_0620_00,ord_user_0620_00,Success,Cash
pay_ord_user_0620_01,ord_user_0620_01,Success,Cash
pay_ord_user_0620_02,ord_user_0620_02,Success,Credit Card
pay_ord_user_0621_00,ord_user_0621_00,Success,Credit Card
pay_ord_user_0621_01,ord_user_0621_01,Failed,Apple Pay
pay_ord_user_0622_00,ord_user_0622_00,Success,Cash
pay_ord_user_0623_00,ord_user_0623_00,Success,Cash
pay_ord_user_0623_01,ord_user_0623_01,Success,Google Pay
pay_ord_user_0623_02,ord_user_0623_02,Success,Google Pay
pay_ord_user_0623_03,ord_user_0623_03,Success,Credit Card
pay_ord_user_0623_04,ord_user_0623_04,Success,Google Pay
pay_ord_user_0624_00,ord_user_0624_00,Success,Google Pay
pay_ord_user_0624_01,ord_user_0624_01,Failed,Apple Pay
pay_ord_user_0624_02,ord_user_0624_02,Success,Google Pay
pay_ord_user_0624_03,ord_user_0624_03,Success,Cash
pay_ord_user_0624_04,ord_user_0624_04,Success,Apple Pay
pay_ord_user_0624_05,ord_user_0624_05,Success,Cash
pay_ord_user_0625_00,ord_user_0625_00,Success,Google Pay
pay_ord_user_0625_01,ord_user_0625_01,Success,Credit Card
pay_ord_user_0625_02,ord_user_0625_02,Success,Google Pay
pay_ord_user_0626_00,ord_user_0626_00,Success,Apple Pay
pay_ord_user_0626_01,ord_user_0626_01,Success,Google Pay
pay_ord_user_0626_02,ord_user_0626_02,Success,Google Pay
pay_ord_user_0626_03,ord_user_0626_03,Success,Cash
pay_ord_user_0627_00,ord_user_0627_00,Success,Apple Pay
pay_ord_user_0627_01,ord_user_0627_01,Success,Cash
pay_ord_user_0627_02,ord_user_0627_02,Success,Apple Pay
pay_ord_user_0627_03,ord_user_0627_03,Success,Apple Pay
pay_ord_user_0628_00,ord_user_0628_00,Success,Google Pay
pay_ord_user_0628_01,ord_user_0628_01,Failed,Google Pay
pay_ord_user_0628_02,ord_user_0628_02,Success,Cash
pay_ord_user_0629_00,ord_user_0629_00,Success,Cash
pay_ord_user_0629_01,ord_user_0629_01,Success,Apple Pay
pay_ord_user_0629_02,ord_user_0629_02,Success,Google Pay
pay_ord_user_0629_03,ord_user_0629_03,Success,Apple Pay
pay_ord_user_0629_04,ord_user_0629_04,Success,Google Pay
pay_ord_user_0629_05,ord_user_0629_05,Success,Apple Pay
pay_ord_user_0629_06,ord_user_0629_06,Failed,Cash
pay_ord_user_0630_00,ord_user_0630_00,Success,Cash
pay_ord_user_0630_01,ord_user_0630_01,Success,Credit Card
pay_ord_user_0631_00,ord_user_0631_00,Success,Cash
pay_ord_user_0631_01,ord_user_0631_01,Success,Apple Pay
pay_ord_user_0631_02,ord_user_0631_02,Success,Cash
pay_ord_user_0631_03,ord_user_0631_03,Success,Cash
pay_ord_user_0631_04,ord_user_0631_04,Success,Cash
pay_ord_user_0631_05,ord_user_0631_05,Success,Apple Pay
pay_ord_user_0631_06,ord_user_0631_06,Success,Cash
pay_ord_user_0632_00,ord_user_0632_00,Success,Cash
pay_ord_user_0632_01,ord_user_0632_01,Success,Cash
pay_ord_user_0632_02,ord_user_0632_02,Success,Cash
pay_ord_user_0632_03,ord_user_0632_03,Success,Credit Card
pay_ord_user_0632_04,ord_user_0632_04,Success,Credit Card
pay_ord_user_0632_05,ord_user_0632_05,Success,Cash
pay_ord_user_0632_06,ord_user_0632_06,Success,Cash
pay_ord_user_0632_07,ord_user_0632_07,Success,Google Pay
pay_ord_user_0633_00,ord_user_0633_00,Success,Google Pay
pay_ord_user_0633_01,ord_user_0633_01,Success,Credit Card
pay_ord_user_0633_02,ord_user_0633_02,Success,Credit Card
pay_ord_user_0633_03,ord_user_0633_03,Failed,Cash
pay_ord_user_0634_00,ord_user_0634_00,Success,Cash
pay_ord_user_0634_01,ord_user_0634_01,Success,Credit Card
pay_ord_user_0635_00,ord_user_0635_00,Success,Credit Card
pay_ord_user_0635_01,ord_user_0635_01,Success,Credit Card
pay_ord_user_0635_02,ord_user_0635_02,Success,Cash
pay_ord_user_0636_00,ord_user_0636_00,Success,Google Pay
pay_ord_user_0636_01,ord_user_0636_01,Success,Apple Pay
pay_ord_user_0636_02,ord_user_0636_02,Success,Cash
pay_ord_user_0636_03,ord_user_0636_03,Success,Credit Card
pay_ord_user_0636_04,ord_user_0636_04,Failed,Apple Pay
pay_ord_user_0636_05,ord_user_0636_05,Success,Google Pay
pay_ord_user_0637_00,ord_user_0637_00,Success,Google Pay
pay_ord_user_0637_01,ord_user_0637_01,Success,Cash
pay_ord_user_0637_02,ord_user_0637_02,Success,Credit Card
pay_ord_user_0637_03,ord_user_0637_03,Success,Credit Card
pay_ord_user_0638_00,ord_user_0638_00,Success,Credit Card
pay_ord_user_0638_01,ord_user_0638_01,Success,Credit Card
pay_ord_user_0638_02,ord_user_0638_02,Success,Google Pay
pay_ord_user_0638_03,ord_user_0638_03,Failed,Apple Pay
pay_ord_user_0638_04,ord_user_0638_04,Success,Apple Pay
pay_ord_user_0638_05,ord_user_0638_05,Success,Apple Pay
pay_ord_user_0638_06,ord_user_0638_06,Success,Google Pay
pay_ord_user_0638_07,ord_user_0638_07,Success,Credit Card
pay_ord_user_0638_08,ord_user_0638_08,Success,Credit Card
pay_ord_user_0639_00,ord_user_0639_00,Success,Cash
pay_ord_user_0639_01,ord_user_0639_01,Success,Cash
pay_ord_user_0640_00,ord_user_0640_00,Success,Apple Pay
pay_ord_user_0640_01,ord_user_0640_01,Success,Cash
pay_ord_user_0640_02,ord_user_0640_02,Success,Credit Card
pay_ord_user_0640_03,ord_user_0640_03,Success,Apple Pay
pay_ord_user_0640_04,ord_user_0640_04,Success,Credit Card
pay_ord_user_0640_05,ord_user_0640_05,Success,Google Pay
pay_ord_user_0640_06,ord_user_0640_06,Success,Apple Pay
pay_ord_user_0640_07,ord_user_0640_07,Success,Apple Pay
pay_ord_user_0641_00,ord_user_0641_00,Success,Credit Card
pay_ord_user_0641_01,ord_user_0641_01,Success,Google Pay
pay_ord_user_0642_00,ord_user_0642_00,Success,Credit Card
pay_ord_user_0642_01,ord_user_0642_01,Success,Credit Card
pay_ord_user_0643_00,ord_user_0643_00,Success,Google Pay
pay_ord_user_0643_01,ord_user_0643_01,Success,Credit Card
pay_ord_user_0643_02,ord_user_0643_02,Success,Cash
pay_ord_user_0644_00,ord_user_0644_00,Success,Cash
pay_ord_user_0644_01,ord_user_0644_01,Success,Google Pay
pay_ord_user_0645_00,ord_user_0645_00,Success,Credit Card
pay_ord_user_0645_01,ord_user_0645_01,Success,Cash
pay_ord_user_0645_02,ord_user_0645_02,Success,Google Pay
pay_ord_user_0646_00,ord_user_0646_00,Success,Cash
pay_ord_user_0646_01,ord_user_0646_01,Success,Google Pay
pay_ord_user_0646_02,ord_user_0646_02,Failed,Apple Pay
pay_ord_user_0646_03,ord_user_0646_03,Success,Cash
pay_ord_user_0646_04,ord_user_0646_04,Success,Google Pay
pay_ord_user_0646_05,ord_user_0646_05,Success,Credit Card
pay_ord_user_0646_06,ord_user_0646_06,Success,Cash
pay_ord_user_0646_07,ord_user_0646_07,Success,Cash
pay_ord_user_0646_08,ord_user_0646_08,Success,Google Pay
pay_ord_user_0646_09,ord_user_0646_09,Success,Credit Card
pay_ord_user_0647_00,ord_user_0647_00,Success,Credit Card
pay_ord_user_0647_01,ord_user_0647_01,Success,Cash
pay_ord_user_0648_00,ord_user_0648_00,Success,Apple Pay
pay_ord_user_0649_00,ord_user_0649_00,Success,Credit Card
pay_ord_user_0649_01,ord_user_0649_01,Success,Cash
pay_ord_user_0649_02,ord_user_0649_02,Success,Cash
pay_ord_user_0649_03,ord_user_0649_03,Success,Apple Pay
pay_ord_user_0649_04,ord_user_0649_04,Success,Cash
pay_ord_user_0649_05,ord_user_0649_05,Success,Credit Card
pay_ord_user_0649_06,ord_user_0649_06,Success,Credit Card
pay_ord_user_0649_07,ord_user_0649_07,Failed,Google Pay
pay_ord_user_0649_08,ord_user_0649_08,Success,Credit Card
pay_ord_user_0649_09,ord_user_0649_09,Success,Cash
pay_ord_user_0650_00,ord_user_0650_00,Success,Cash
pay_ord_user_0650_01,ord_user_0650_01,Success,Apple Pay
pay_ord_user_0651_00,ord_user_0651_00,Success,Credit Card
pay_ord_user_0651_01,ord_user_0651_01,Success,Credit Card
pay_ord_user_0651_02,ord_user_0651_02,Success,Cash
pay_ord_user_0652_00,ord_user_0652_00,Success,Credit Card
pay_ord_user_0652_01,ord_user_0652_01,Failed,Credit Card
pay_ord_user_0653_00,ord_user_0653_00,Success,Apple Pay
pay_ord_user_0653_01,ord_user_0653_01,Success,Credit Card
pay_ord_user_0653_02,ord_user_0653_02,Success,Credit Card
pay_ord_user_0654_00,ord_user_0654_00,Success,Credit Card
pay_ord_user_0654_01,ord_user_0654_01,Success,Google Pay
pay_ord_user_0654_02,ord_user_0654_02,Success,Google Pay
pay_ord_user_0655_00,ord_user_0655_00,Success,Credit Card
pay_ord_user_0655_01,ord_user_0655_01,Success,Credit Card
pay_ord_user_0656_00,ord_user_0656_00,Success,Apple Pay
pay_ord_user_0656_01,ord_user_0656_01,Success,Cash
pay_ord_user_0656_02,ord_user_0656_02,Success,Google Pay
pay_ord_user_0656_03,ord_user_0656_03,Failed,Google Pay
pay_ord_user_0656_04,ord_user_0656_04,Success,Apple Pay
pay_ord_user_0656_05,ord_user_0656_05,Success,Apple Pay
pay_ord_user_0656_06,ord_user_0656_06,Success,Credit Card
pay_ord_user_0656_07,ord_user_0656_07,Success,Apple Pay
pay_ord_user_0656_08,ord_user_0656_08,Success,Google Pay
pay_ord_user_0657_00,ord_user_0657_00,Success,Google Pay
pay_ord_user_0657_01,ord_user_0657_01,Success,Apple Pay
pay_ord_user_0657_02,ord_user_0657_02,Success,Google Pay
pay_ord_user_0658_00,ord_user_0658_00,Success,Google Pay
pay_ord_user_0658_01,ord_user_0658_01,Success,Apple Pay
pay_ord_user_0659_00,ord_user_0659_00,Success,Google Pay
pay_ord_user_0659_01,ord_user_0659_01,Success,Cash
pay_ord_user_0659_02,ord_user_0659_02,Success,Google Pay
pay_ord_user_0659_03,ord_user_0659_03,Success,Apple Pay
pay_ord_user_0659_04,ord_user_0659_04,Success,Cash
pay_ord_user_0659_05,ord_user_0659_05,Success,Credit Card
pay_ord_user_0660_00,ord_user_0660_00,Success,Google Pay
pay_ord_user_0660_01,ord_user_0660_01,Success,Cash
pay_ord_user_0661_00,ord_user_0661_00,Success,Credit Card
pay_ord_user_0661_01,ord_user_0661_01,Success,Credit Card
pay_ord_user_0661_02,ord_user_0661_02,Success,Credit Card
pay_ord_user_0661_03,ord_user_0661_03,Success,Cash
pay_ord_user_0661_04,ord_user_0661_04,Failed,Cash
pay_ord_user_0661_05,ord_user_0661_05,Success,Apple Pay
pay_ord_user_0662_00,ord_user_0662_00,Success,Credit Card
pay_ord_user_0663_00,ord_user_0663_00,Success,Credit Card
pay_ord_user_0663_01,ord_user_0663_01,Success,Cash
pay_ord_user_0663_02,ord_user_0663_02,Success,Google Pay
pay_ord_user_0663_03,ord_user_0663_03,Success,Credit Card
pay_ord_user_0663_04,ord_user_0663_04,Success,Apple Pay
pay_ord_user_0663_05,ord_user_0663_05,Success,Apple Pay
pay_ord_user_0663_06,ord_user_0663_06,Success,Apple Pay
pay_ord_user_0663_07,ord_user_0663_07,Success,Cash
pay_ord_user_0664_00,ord_user_0664_00,Success,Google Pay
pay_ord_user_0664_01,ord_user_0664_01,Success,Credit Card
pay_ord_user_0664_02,ord_user_0664_02,Success,Credit Card
pay_ord_user_0664_03,ord_user_0664_03,Success,Credit Card
pay_ord_user_0664_04,ord_user_0664_04,Success,Apple Pay
pay_ord_user_0664_05,ord_user_0664_05,Success,Credit Card
pay_ord_user_0665_00,ord_user_0665_00,Success,Apple Pay
pay_ord_user_0665_01,ord_user_0665_01,Success,Cash
pay_ord_user_0665_02,ord_user_0665_02,Success,Google Pay
pay_ord_user_0665_03,ord_user_0665_03,Success,Cash
pay_ord_user_0665_04,ord_user_0665_04,Success,Cash
pay_ord_user_0665_05,ord_user_0665_05,Success,Cash
pay_ord_user_0665_06,ord_user_0665_06,Success,Cash
pay_ord_user_0666_00,ord_user_0666_00,Success,Google Pay
pay_ord_user_0666_01,ord_user_0666_01,Success,Cash
pay_ord_user_0666_02,ord_user_0666_02,Success,Credit Card
pay_ord_user_0667_00,ord_user_0667_00,Success,Google Pay
pay_ord_user_0667_01,ord_user_0667_01,Success,Apple Pay
pay_ord_user_0667_02,ord_user_0667_02,Failed,Apple Pay
pay_ord_user_0667_03,ord_user_0667_03,Success,Credit Card
pay_ord_user_0667_04,ord_user_0667_04,Success,Google Pay
pay_ord_user_0667_05,ord_user_0667_05,Failed,Google Pay
pay_ord_user_0668_00,ord_user_0668_00,Success,Google Pay
pay_ord_user_0668_01,ord_user_0668_01,Success,Google Pay
pay_ord_user_0668_02,ord_user_0668_02,Success,Cash
pay_ord_user_0668_03,ord_user_0668_03,Success,Google Pay
pay_ord_user_0668_04,ord_user_0668_04,Success,Credit Card
pay_ord_user_0668_05,ord_user_0668_05,Failed,Cash
pay_ord_user_0668_06,ord_user_0668_06,Failed,Cash
pay_ord_user_0668_07,ord_user_0668_07,Success,Cash
pay_ord_user_0669_00,ord_user_0669_00,Success,Google Pay
pay_ord_user_0669_01,ord_user_0669_01,Success,Apple Pay
pay_ord_user_0669_02,ord_user_0669_02,Success,Credit Card
pay_ord_user_0669_03,ord_user_0669_03,Success,Google Pay
pay_ord_user_0670_00,ord_user_0670_00,Success,Credit Card
pay_ord_user_0670_01,ord_user_0670_01,Success,Apple Pay
pay_ord_user_0670_02,ord_user_0670_02,Success,Apple Pay
pay_ord_user_0670_03,ord_user_0670_03,Success,Credit Card
pay_ord_user_0671_00,ord_user_0671_00,Success,Credit Card
pay_ord_user_0671_01,ord_user_0671_01,Success,Cash
pay_ord_user_0671_02,ord_user_0671_02,Success,Cash
pay_ord_user_0671_03,ord_user_0671_03,Success,Cash
pay_ord_user_0671_04,ord_user_0671_04,Success,Google Pay
pay_ord_user_0671_05,ord_user_0671_05,Success,Credit Card
pay_ord_user_0671_06,ord_user_0671_06,Success,Apple Pay
pay_ord_user_0671_07,ord_user_0671_07,Success,Google Pay
pay_ord_user_0671_08,ord_user_0671_08,Success,Google Pay
pay_ord_user_0672_00,ord_user_0672_00,Success,Google Pay
pay_ord_user_0672_01,ord_user_0672_01,Success,Apple Pay
pay_ord_user_0672_02,ord_user_0672_02,Success,Cash
pay_ord_user_0672_03,ord_user_0672_03,Failed,Credit Card
pay_ord_user_0672_04,ord_user_0672_04,Success,Google Pay
pay_ord_user_0672_05,ord_user_0672_05,Success,Cash
pay_ord_user_0673_00,ord_user_0673_00,Success,Credit Card
pay_ord_user_0673_01,ord_user_0673_01,Success,Google Pay
pay_ord_user_0673_02,ord_user_0673_02,Success,Apple Pay
pay_ord_user_0673_03,ord_user_0673_03,Success,Cash
pay_ord_user_0674_00,ord_user_0674_00,Success,Google Pay
pay_ord_user_0675_00,ord_user_0675_00,Success,Credit Card
pay_ord_user_0675_01,ord_user_0675_01,Success,Apple Pay
pay_ord_user_0675_02,ord_user_0675_02,Success,Apple Pay
pay_ord_user_0675_03,ord_user_0675_03,Success,Cash
pay_ord_user_0675_04,ord_user_0675_04,Success,Google Pay
pay_ord_user_0675_05,ord_user_0675_05,Success,Google Pay
pay_ord_user_0675_06,ord_user_0675_06,Success,Credit Card
pay_ord_user_0675_07,ord_user_0675_07,Success,Credit Card
pay_ord_user_0676_00,ord_user_0676_00,Success,Apple Pay
pay_ord_user_0676_01,ord_user_0676_01,Success,Credit Card
pay_ord_user_0676_02,ord_user_0676_02,Success,Apple Pay
pay_ord_user_0676_03,ord_user_0676_03,Success,Apple Pay
pay_ord_user_0676_04,ord_user_0676_04,Success,Apple Pay
pay_ord_user_0676_05,ord_user_0676_05,Failed,Credit Card
pay_ord_user_0676_06,ord_user_0676_06,Success,Credit Card
pay_ord_user_0676_07,ord_user_0676_07,Success,Cash
pay_ord_user_0677_00,ord_user_0677_00,Success,Google Pay
pay_ord_user_0677_01,ord_user_0677_01,Success,Google Pay
pay_ord_user_0677_02,ord_user_0677_02,Success,Cash
pay_ord_user_0678_00,ord_user_0678_00,Success,Cash
pay_ord_user_0678_01,ord_user_0678_01,Success,Cash
pay_ord_user_0678_02,ord_user_0678_02,Success,Cash
pay_ord_user_0678_03,ord_user_0678_03,Success,Cash
pay_ord_user_0678_04,ord_user_0678_04,Success,Cash
pay_ord_user_0679_00,ord_user_0679_00,Success,Google Pay
pay_ord_user_0680_00,ord_user_0680_00,Success,Credit Card
pay_ord_user_0680_01,ord_user_0680_01,Success,Apple Pay
pay_ord_user_0680_02,ord_user_0680_02,Success,Google Pay
pay_ord_user_0680_03,ord_user_0680_03,Success,Credit Card
pay_ord_user_0680_04,ord_user_0680_04,Success,Apple Pay
pay_ord_user_0680_05,ord_user_0680_05,Success,Credit Card
pay_ord_user_0680_06,ord_user_0680_06,Success,Apple Pay
pay_ord_user_0680_07,ord_user_0680_07,Success,Credit Card
pay_ord_user_0681_00,ord_user_0681_00,Success,Apple Pay
pay_ord_user_0681_01,ord_user_0681_01,Success,Apple Pay
pay_ord_user_0681_02,ord_user_0681_02,Success,Cash
pay_ord_user_0681_03,ord_user_0681_03,Success,Apple Pay
pay_ord_user_0682_00,ord_user_0682_00,Success,Apple Pay
pay_ord_user_0682_01,ord_user_0682_01,Success,Google Pay
pay_ord_user_0683_00,ord_user_0683_00,Success,Google Pay
pay_ord_user_0683_01,ord_user_0683_01,Success,Apple Pay
pay_ord_user_0683_02,ord_user_0683_02,Success,Credit Card
pay_ord_user_0683_03,ord_user_0683_03,Success,Credit Card
pay_ord_user_0684_00,ord_user_0684_00,Success,Apple Pay
pay_ord_user_0684_01,ord_user_0684_01,Success,Credit Card
pay_ord_user_0684_02,ord_user_0684_02,Success,Google Pay
pay_ord_user_0684_03,ord_user_0684_03,Success,Credit Card
pay_ord_user_0684_04,ord_user_0684_04,Success,Cash
pay_ord_user_0684_05,ord_user_0684_05,Success,Cash
pay_ord_user_0684_06,ord_user_0684_06,Success,Cash
pay_ord_user_0685_00,ord_user_0685_00,Success,Google Pay
pay_ord_user_0685_01,ord_user_0685_01,Success,Apple Pay
pay_ord_user_0685_02,ord_user_0685_02,Success,Google Pay
pay_ord_user_0685_03,ord_user_0685_03,Success,Credit Card
pay_ord_user_0685_04,ord_user_0685_04,Success,Apple Pay
pay_ord_user_0686_00,ord_user_0686_00,Success,Apple Pay
pay_ord_user_0686_01,ord_user_0686_01,Success,Cash
pay_ord_user_0686_02,ord_user_0686_02,Success,Cash
pay_ord_user_0686_03,ord_user_0686_03,Success,Google Pay
pay_ord_user_0687_00,ord_user_0687_00,Success,Apple Pay
pay_ord_user_0687_01,ord_user_0687_01,Success,Cash
pay_ord_user_0687_02,ord_user_0687_02,Success,Google Pay
pay_ord_user_0687_03,ord_user_0687_03,Success,Google Pay
pay_ord_user_0687_04,ord_user_0687_04,Success,Apple Pay
pay_ord_user_0687_05,ord_user_0687_05,Success,Credit Card
pay_ord_user_0687_06,ord_user_0687_06,Failed,Apple Pay
pay_ord_user_0687_07,ord_user_0687_07,Failed,Apple Pay
pay_ord_user_0687_08,ord_user_0687_08,Success,Apple Pay
pay_ord_user_0687_09,ord_user_0687_09,Success,Cash
pay_ord_user_0687_10,ord_user_0687_10,Failed,Google Pay
